"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"FrVaccination","FrVaccination","","","",0,*,"","","","null {[]} {[]}
","Vaccination","Entrée Vaccination","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"FrVaccination.identifiant","FrVaccination.identifiant","","","",1,1,"","","","Identifier {[]} {[]}
","Identifiant de l’entrée","Identifiant de l’entrée","","","","","","","","","",,,,,"",,,,"FrVaccination.identifiant",1,1,"",""
"FrVaccination.code","FrVaccination.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type d'acte : vaccination","Type d'acte : vaccination","","","","","","","","","",,,,,"",,,,"FrVaccination.code",1,1,"",""
"FrVaccination.description","FrVaccination.description","","","",1,1,"","","","Narrative {[]} {[]}
","Partie narrative de l’entrée","Partie narrative de l’entrée","","","","","","","","","",,,,,"",,,,"FrVaccination.description",1,1,"",""
"FrVaccination.statut","FrVaccination.statut","","","",1,1,"","","","code {[]} {[]}
","Statut de l’entrée","Statut de l’entrée","","","","","","","","","",,,,,"",,,,"FrVaccination.statut",1,1,"",""
"FrVaccination.dateVaccination","FrVaccination.dateVaccination","","","",1,1,"","","","dateTime {[]} {[]}
","Période de vaccination souhaitable","Période de vaccination souhaitable","","","","","","","","","",,,,,"",,,,"FrVaccination.dateVaccination",1,1,"",""
"FrVaccination.voieAadministration","FrVaccination.voieAadministration","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Voie d’administration","Voie d’administration","","","","","","","","","",,,,,"",,,,"FrVaccination.voieAadministration",0,1,"",""
"FrVaccination.regionAnatomique","FrVaccination.regionAnatomique","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Région anatomique d'administration","Région anatomique d'administration","","","","","","","","","",,"","SNOMED CT (2.16.840.1.113883.6.96)","","",,,,"FrVaccination.regionAnatomique",0,*,"",""
"FrVaccination.doseVaccination","FrVaccination.doseVaccination","","","",0,1,"","","","Quantity {[]} {[]}
","Dose administrée","Dose administrée","","","","","","","","","",,,,,"",,,,"FrVaccination.doseVaccination",0,1,"",""
"FrVaccination.vaccin","FrVaccination.vaccin","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/FrProduitSante {[]} {[]}
","Vaccin","Vaccin","","","","","","","","","",,,,,"",,,,"FrVaccination.vaccin",1,1,"",""
"FrVaccination.prescription","FrVaccination.prescription","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/FrPrescriptionEntry {[]} {[]}
","Référence de la prescription","Référence de la prescription","","","","","","","","","",,,,,"",,,,"FrVaccination.prescription",0,1,"",""
"FrVaccination.rangVaccination","FrVaccination.rangVaccination","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/FrRangVaccination {[]} {[]}
","Rang de la vaccination","Rang de la vaccination","","","","","","","","","",,,,,"",,,,"FrVaccination.rangVaccination",0,1,"",""
"FrVaccination.reaction","FrVaccination.reaction","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/FrProbleme {[]} {[]}
","Réaction observée suite au vaccin","Réaction observée suite au vaccin","","","","","","","","","",,,,,"",,,,"FrVaccination.reaction",0,*,"",""
"FrVaccination.commentaire","FrVaccination.commentaire","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/FrCommentaireER {[]} {[]}
","Commentaire","Commentaire","","","","","","","","","",,,,,"",,,,"FrVaccination.commentaire",0,1,"",""
"FrVaccination.DoseAntigene","FrVaccination.DoseAntigene","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/FrDoseAntigene {[]} {[]}
","Dose d'antigène","Dose d'antigène","","","","","","","","","",,,,,"",,,,"FrVaccination.DoseAntigene",0,*,"",""
