URL,Version,Status,OIDs,Name,Title,Description,Used
http://loinc.org,3.1.0,active,"2.16.840.1.113883.6.1",LOINC,Logical Observation Identifiers, Names and Codes (LOINC),"LOINC provides a set of universal names and ID codes for identifying laboratory and clinical test results.1,2 LOINC facilitates the exchange and pooling of results, such as blood hemoglobin, serum potassium, or vital signs, for clinical care, outcomes management, and research. LOINC's universal identifiers (names and codes) can be used in the context of order and observation exchanges between information systems that use syntax standards such as HL73, CEN TC251, ISO TC215, ASTM4, and DICOM. Specifically, the identifier can be used as the coded value for an observation in any other standard that uses the observation/observation value paradigm, whether messages, documents, application programming interface (API), etc. For example, LOINC codes are used widely in the OBX segment Observation Identifier field (OBX-3) of an ORU HL7 (HL7 version 2.x or ASTM 1238-9410) message that may be sent between a Clinical Laboratory Information Management Systems (LIMS) and Electronic Health Record Systems (EHR).5, 6 In this way, LOINC codes provide universal identifiers that allow the exchange of clinical data between heterogeneous computing environments.","ValueSet/doc-typecodes"
http://terminology.hl7.org/CodeSystem/v3-ActClass,4.0.0,active,"2.16.840.1.113883.5.6",ActClass,ActClass,"A code specifying the major type of Act that this Act-instance represents.    *Constraints:* The classCode domain is a tightly controlled vocabulary, not an external or user-defined vocabulary.    Every Act-instance must have a classCode. If the act class is not further specified, the most general Act.classCode (ACT) is used.    The Act.classCode must be a generalization of the specific Act concept (e.g., as expressed in Act.code), in other words, the Act concepts conveyed in an Act must be specializations of the Act.classCode. Especially, Act.code is not a ""modifier"" that can alter the meaning of a class code. (See Act.code for contrast.)","ValueSet/v3-ActClassClinicalDocument,ValueSet/CDAActClass"
http://terminology.hl7.org/CodeSystem/v3-ActCode,9.0.0,active,"2.16.840.1.113883.5.4",ActCode,ActCode,"A code specifying the particular kind of Act that the Act-instance represents within its class.    *Constraints:* The kind of Act (e.g. physical examination, serum potassium, inpatient encounter, charge financial transaction, etc.) is specified with a code from one of several, typically external, coding systems. The coding system will depend on the class of Act, such as LOINC for observations, etc.    Conceptually, the Act.code must be a specialization of the Act.classCode. This is why the structure of ActClass domain should be reflected in the superstructure of the ActCode domain and then individual codes or externally referenced vocabularies subordinated under these domains that reflect the ActClass structure.    Act.classCode and Act.code are not modifiers of each other but the Act.code concept should really imply the Act.classCode concept. For a negative example, it is not appropriate to use an Act.code ""potassium"" together with and Act.classCode for ""laboratory observation"" to somehow mean ""potassium laboratory observation"" and then use the same Act.code for ""potassium"" together with Act.classCode for ""medication"" to mean ""substitution of potassium"". This mutually modifying use of Act.code and Act.classCode is not permitted.","ValueSet/v3-ActCode"
http://terminology.hl7.org/CodeSystem/v3-ActMood,3.0.0,active,"2.16.840.1.113883.5.1001",ActMood,ActMood,"OpenIssue: In Ballot 2009May, a strong Negative vote was lodged against several of the concept definitions in the vocabulary used for Act.moodCode. The vote was found ""Persuasive With Mod"", with the understanding that M and M would undertake a detailed review of these concept definitions for a future release of the RIM.","ValueSet/CDAActMoodIntent,ValueSet/CDAActMood"
http://terminology.hl7.org/CodeSystem/v3-ActPriority,3.0.0,active,"2.16.840.1.113883.5.7",ActPriority,ActPriority,"A set of codes (e.g., for routine, emergency), specifying the urgency under which the Act happened, can happen, is happening, is intended to happen, or is requested/demanded to happen.","ValueSet/v3-ActPriority"
http://terminology.hl7.org/CodeSystem/v3-ActRelationshipType,4.0.0,active,"2.16.840.1.113883.5.1002",ActRelationshipType,ActRelationshipType,"The source is an excerpt from the target.","ValueSet/v3-ActRelationshipAuthorizedBy,ValueSet/CDAActRelationshipType,ValueSet/v3-ActRelationshipFulfills,ValueSet/v3-xActRelationshipDocument,ValueSet/v3-ActRelationshipHasComponent"
http://terminology.hl7.org/CodeSystem/v3-ActStatus,3.0.0,active,"2.16.840.1.113883.5.14",ActStatus,ActStatus,"Codes representing the defined possible states of an Act, as defined by the Act class state machine.","ValueSet/v3-ActStatus"
http://terminology.hl7.org/CodeSystem/v3-ContextControl,3.0.0,active,"2.16.840.1.113883.5.1057",ContextControl,ContextControl,"A code that specifies how an ActRelationship or Participation contributes to the context of an Act, and whether it may be propagated to descendent Acts whose association allows such propagation (see also attributes Participation.contextControlCode, ActRelationship.contextControlCode, ActRelationship.contextConductionInd).","ValueSet/CDAContextControl"
http://terminology.hl7.org/CodeSystem/v3-EntityClass,3.0.0,active,"2.16.840.1.113883.5.41",EntityClass,EntityClass,"Classifies the Entity class and all of its subclasses. The terminology is hierarchical. At the top is this HL7-defined domain of high-level categories (such as represented by the Entity subclasses). Each of these terms must be harmonized and is specializable. The value sets beneath are drawn from multiple, frequently external, domains that reflect much more fine-grained typing.","ValueSet/v3-EntityClassLivingSubject,ValueSet/v3-EntityClassOrganization,ValueSet/v3-EntityClassDevice"
http://terminology.hl7.org/CodeSystem/v3-EntityCode,3.0.0,active,"2.16.840.1.113883.5.1060",EntityCode,EntityCode,"*OpenIssue:* Missing description.","ValueSet/CDAEntityCode"
http://terminology.hl7.org/CodeSystem/v3-EntityDeterminer,3.0.0,active,"2.16.840.1.113883.5.30",EntityDeterminer,EntityDeterminer,"EntityDeterminer in natural language grammar is the class of words that comprises articles, demonstrative pronouns, and quantifiers. In the RIM, determiner is a structural code in the Entity class to distinguish whether any given Entity object stands for some, any one, or a specific thing.","ValueSet/v3-EntityDeterminer"
http://terminology.hl7.org/CodeSystem/v3-EntityNameUse,3.0.0,active,"2.16.840.1.113883.5.45",EntityNameUse,EntityNameUse,"**** MISSING DESCRIPTION ****","ValueSet/CDAEntityNameUse"
