"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"PersonneStructureAuteur","PersonneStructureAuteur","","","",0,*,"","","","null {[]} {[]}
","Modèle métier - Personne et/ou Structure (Auteur)","Une personne (professionnel ou patient ou autre) et/ou une structure (pour les professionnels).","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"PersonneStructureAuteur.personne","PersonneStructureAuteur.personne","","","",0,1,"","","","Base {[]} {[]}
","Personne","Personne","","","","","","","","","",,,,,"",,,,"PersonneStructureAuteur.personne",0,1,"",""
"PersonneStructureAuteur.personne.identifiantPersonne","PersonneStructureAuteur.personne.identifiantPersonne","","","",1,*,"","","","Identifier {[]} {[]}
","Identifiant de la personne.","Identifiant de la personne.","","","","","","","","","",,,,,"",,,,"PersonneStructureAuteur.personne.identifiantPersonne",1,*,"",""
"PersonneStructureAuteur.personne.professionRole","PersonneStructureAuteur.personne.professionRole","","","",0,1,"","","","CodeableConcept {[]} {[]}
","
- Profession pour les professionnels.
- Rôle pour les non professionnels.
- Obligatoire pour un professionnel.","
- Profession pour les professionnels.
- Rôle pour les non professionnels.
- Obligatoire pour un professionnel.","","","","","","","","","",,,,,"",,,,"PersonneStructureAuteur.personne.professionRole",0,1,"",""
"PersonneStructureAuteur.personne.adresse","PersonneStructureAuteur.personne.adresse","","","",0,*,"","","","Address {[]} {[]}
","Adresse géopostale.
  - Obligatoire pour un professionnel.","Adresse géopostale.
  - Obligatoire pour un professionnel.","","","","","","","","","",,,,,"",,,,"PersonneStructureAuteur.personne.adresse",0,*,"",""
"PersonneStructureAuteur.personne.coordonneesTelecom","PersonneStructureAuteur.personne.coordonneesTelecom","","","",0,*,"","","","ContactPoint {[]} {[]}
","Coordonnées télécom.
  - Obligatoire pour un professionnel.","Coordonnées télécom.
  - Obligatoire pour un professionnel.","","","","","","","","","",,,,,"",,,,"PersonneStructureAuteur.personne.coordonneesTelecom",0,*,"",""
"PersonneStructureAuteur.personne.IdentitePersonne","PersonneStructureAuteur.personne.IdentitePersonne","","","",1,1,"","","","Base {[]} {[]}
","Identité de la personne","Identité de la personne","","","","","","","","","",,,,,"",,,,"PersonneStructureAuteur.personne.IdentitePersonne",1,1,"",""
"PersonneStructureAuteur.personne.IdentitePersonne.nomPersonne","PersonneStructureAuteur.personne.IdentitePersonne.nomPersonne","","","",1,*,"","","","Base {[]} {[]}
","Nom de la personne","Nom de la personne","","","","","","","","","",,,,,"",,,,"PersonneStructureAuteur.personne.IdentitePersonne.nomPersonne",1,*,"",""
"PersonneStructureAuteur.personne.IdentitePersonne.prenomPersonne","PersonneStructureAuteur.personne.IdentitePersonne.prenomPersonne","","","",0,*,"","","","string {[]} {[]}
","Prénom de la personne","Prénom de la personne","","","","","","","","","",,,,,"",,,,"PersonneStructureAuteur.personne.IdentitePersonne.prenomPersonne",0,*,"",""
"PersonneStructureAuteur.personne.IdentitePersonne.civilite","PersonneStructureAuteur.personne.IdentitePersonne.civilite","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Civilité","Civilité","","","","","","","","","",,,,,"",,,,"PersonneStructureAuteur.personne.IdentitePersonne.civilite",0,1,"",""
"PersonneStructureAuteur.personne.IdentitePersonne.titre","PersonneStructureAuteur.personne.IdentitePersonne.titre","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Titre","Titre","","","","","","","","","",,,,,"",,,,"PersonneStructureAuteur.personne.IdentitePersonne.titre",0,1,"",""
"PersonneStructureAuteur.structure","PersonneStructureAuteur.structure","","","",0,1,"","","","Base {[]} {[]}
","Structure","Structure","","","","","","","","","",,,,,"",,,,"PersonneStructureAuteur.structure",0,1,"",""
"PersonneStructureAuteur.structure.identifiantStructure","PersonneStructureAuteur.structure.identifiantStructure","","","",0,1,"","","","Identifier {[]} {[]}
","Identifiant de la structure.
  - Obligatoire pour un professionnel.","Identifiant de la structure.
  - Obligatoire pour un professionnel.","","","","","","","","","",,,,,"",,,,"PersonneStructureAuteur.structure.identifiantStructure",0,1,"",""
"PersonneStructureAuteur.structure.nomStructure","PersonneStructureAuteur.structure.nomStructure","","","",0,1,"","","","string {[]} {[]}
","Nom de la structure.
  - Obligatoire pour un professionnel.","Nom de la structure.
  - Obligatoire pour un professionnel.","","","","","","","","","",,,,,"",,,,"PersonneStructureAuteur.structure.nomStructure",0,1,"",""
"PersonneStructureAuteur.structure.adresse","PersonneStructureAuteur.structure.adresse","","","",0,*,"","","","Address {[]} {[]}
","Adresse géopostale","Adresse géopostale","","","","","","","","","",,,,,"",,,,"PersonneStructureAuteur.structure.adresse",0,*,"",""
"PersonneStructureAuteur.structure.coordonneesTelecom","PersonneStructureAuteur.structure.coordonneesTelecom","","","",0,*,"","","","ContactPoint {[]} {[]}
","Coordonnées télécom","Coordonnées télécom","","","","","","","","","",,,,,"",,,,"PersonneStructureAuteur.structure.coordonneesTelecom",0,*,"",""
"PersonneStructureAuteur.structure.secteurActivite","PersonneStructureAuteur.structure.secteurActivite","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Secteur d'activité","Secteur d'activité","","","","","","","","","",,,,,"",,,,"PersonneStructureAuteur.structure.secteurActivite",0,1,"",""
