"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"PersonneStructure","PersonneStructure","","","",0,*,"","","","null {[]} {[]}
","Modèle métier - Personne et/ou Structure","Une personne (professionnel ou patient ou autre) et/ou une structure (pour les professionnels).","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"PersonneStructure.personne","PersonneStructure.personne","","","",0,1,"","","","Base {[]} {[]}
","Personne","Personne","","","","","","","","","",,,,,"",,,,"PersonneStructure.personne",0,1,"",""
"PersonneStructure.personne.identifiantPersonne","PersonneStructure.personne.identifiantPersonne","","","",0,1,"","","","Identifier {[]} {[]}
","Identifiant de la personne.
- obligatoire pour les professionnels et les patients.","Identifiant de la personne.
- obligatoire pour les professionnels et les patients.","","","","","","","","","",,,,,"",,,,"PersonneStructure.personne.identifiantPersonne",0,1,"",""
"PersonneStructure.personne.professionRole","PersonneStructure.personne.professionRole","","","",0,1,"","","","CodeableConcept {[]} {[]}
","
- Profession pour les professionnels.
- Rôle pour les non professionnels.","
- Profession pour les professionnels.
- Rôle pour les non professionnels.","","","","","","","","","",,,,,"",,,,"PersonneStructure.personne.professionRole",0,1,"",""
"PersonneStructure.personne.lien","PersonneStructure.personne.lien","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Lien de la personne avec le patient/usager","Lien de la personne avec le patient/usager","","","","","","","","","",,,,,"",,,,"PersonneStructure.personne.lien",0,1,"",""
"PersonneStructure.personne.adresse","PersonneStructure.personne.adresse","","","",0,*,"","","","Address {[]} {[]}
","Adresse géopostale","Adresse géopostale","","","","","","","","","",,,,,"",,,,"PersonneStructure.personne.adresse",0,*,"",""
"PersonneStructure.personne.coordonneesTelecom","PersonneStructure.personne.coordonneesTelecom","","","",0,*,"","","","ContactPoint {[]} {[]}
","Coordonnées télécom","Coordonnées télécom","","","","","","","","","",,,,,"",,,,"PersonneStructure.personne.coordonneesTelecom",0,*,"",""
"PersonneStructure.personne.IdentitePersonne","PersonneStructure.personne.IdentitePersonne","","","",0,1,"","","","Base {[]} {[]}
","Identité de la personne","Identité de la personne","","","","","","","","","",,,,,"",,,,"PersonneStructure.personne.IdentitePersonne",0,1,"",""
"PersonneStructure.personne.IdentitePersonne.nomPersonne","PersonneStructure.personne.IdentitePersonne.nomPersonne","","","",1,*,"","","","Base {[]} {[]}
","Nom de la personne","Nom de la personne","","","","","","","","","",,,,,"",,,,"PersonneStructure.personne.IdentitePersonne.nomPersonne",1,*,"",""
"PersonneStructure.personne.IdentitePersonne.prenomPersonne","PersonneStructure.personne.IdentitePersonne.prenomPersonne","","","",0,*,"","","","string {[]} {[]}
","Prénom de la personne","Prénom de la personne","","","","","","","","","",,,,,"",,,,"PersonneStructure.personne.IdentitePersonne.prenomPersonne",0,*,"",""
"PersonneStructure.personne.IdentitePersonne.civilite","PersonneStructure.personne.IdentitePersonne.civilite","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Civilité","Civilité","","","","","","","","","",,,,,"",,,,"PersonneStructure.personne.IdentitePersonne.civilite",0,1,"",""
"PersonneStructure.personne.IdentitePersonne.titre","PersonneStructure.personne.IdentitePersonne.titre","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Titre","Titre","","","","","","","","","",,,,,"",,,,"PersonneStructure.personne.IdentitePersonne.titre",0,1,"",""
"PersonneStructure.structure","PersonneStructure.structure","","","",0,1,"","","","Base {[]} {[]}
","Structure","Structure","","","","","","","","","",,,,,"",,,,"PersonneStructure.structure",0,1,"",""
"PersonneStructure.structure.identifiantStructure","PersonneStructure.structure.identifiantStructure","","","",0,1,"","","","Identifier {[]} {[]}
","Identifiant de la structure","Identifiant de la structure","","","","","","","","","",,,,,"",,,,"PersonneStructure.structure.identifiantStructure",0,1,"",""
"PersonneStructure.structure.nomStructure","PersonneStructure.structure.nomStructure","","","",0,1,"","","","string {[]} {[]}
","Nom de la structure","Nom de la structure","","","","","","","","","",,,,,"",,,,"PersonneStructure.structure.nomStructure",0,1,"",""
"PersonneStructure.structure.adresse","PersonneStructure.structure.adresse","","","",0,*,"","","","Address {[]} {[]}
","Adresse géopostale","Adresse géopostale","","","","","","","","","",,,,,"",,,,"PersonneStructure.structure.adresse",0,*,"",""
"PersonneStructure.structure.coordonneesTelecom","PersonneStructure.structure.coordonneesTelecom","","","",0,*,"","","","ContactPoint {[]} {[]}
","Coordonnées télécom","Coordonnées télécom","","","","","","","","","",,,,,"",,,,"PersonneStructure.structure.coordonneesTelecom",0,*,"",""
"PersonneStructure.structure.cadreExercice","PersonneStructure.structure.cadreExercice","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Cadre d'exercice","Cadre d'exercice","","","","","","","","","",,,,,"",,,,"PersonneStructure.structure.cadreExercice",0,1,"",""
