"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"FrActe","FrActe","","","",0,*,"","","","null {[]} {[]}
","Acte","Entrée Acte","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"FrActe.identifiant","FrActe.identifiant","","","",1,*,"","","","Identifier {[]} {[]}
","Identifiant de l'acte","Identifiant de l'acte","","","","","","","","","",,,,,"",,,,"FrActe.identifiant",1,*,"",""
"FrActe.description","FrActe.description","","","",1,1,"","","","Narrative {[]} {[]}
","Description narrative","Description narrative","","","","","","","","","",,,,,"",,,,"FrActe.description",1,1,"",""
"FrActe.code","FrActe.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code de l'acte","Code de l'acte","","","","","","","","","",,,,,"",,,,"FrActe.code",1,1,"",""
"FrActe.titre","FrActe.titre","","","",0,1,"","","","string {[]} {[]}
","Titre de l'entrée","Titre de l'entrée","","","","","","","","","",,,,,"",,,,"FrActe.titre",0,1,"",""
"FrActe.statut","FrActe.statut","","","",1,1,"","","","code {[]} {[]}
","Statut de l'acte","Statut de l'acte","","","","","","","","","",,,,,"",,,,"FrActe.statut",1,1,"",""
"FrActe.date","FrActe.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date de l'acte","Date de l'acte","","","","","","","","","",,,,,"",,,,"FrActe.date",0,1,"",""
"FrActe.priorite","FrActe.priorite","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Priorité","Priorité","","","","","","","","","",,,,,"",,,,"FrActe.priorite",0,1,"",""
"FrActe.localisationAnatomique","FrActe.localisationAnatomique","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Localisation anatomique","Localisation anatomique","","","","","","","","","",,"","SNOMED CT (2.16.840.1.113883.6.96)","","",,,,"FrActe.localisationAnatomique",0,1,"",""
"FrActe.voieDAbord","FrActe.voieDAbord","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Voie d’abord","Voie d’abord","","","","","","","","","",,"","SNOMED CT (2.16.840.1.113883.6.96)","","",,,,"FrActe.voieDAbord",0,1,"",""
"FrActe.perfomer","FrActe.perfomer","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/PersonneStructure {[]} {[]}
","Intervenant","Intervenant","","","","","","","","","",,,,,"",,,,"FrActe.perfomer",0,*,"",""
"FrActe.auteur","FrActe.auteur","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/Auteur {[]} {[]}
","Auteur: Si différent de celui de l’entête","Auteur: Si différent de celui de l’entête","","","","","","","","","",,,,,"",,,,"FrActe.auteur",0,*,"",""
"FrActe.informateur","FrActe.informateur","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/Informateur {[]} {[]}
","Informateur: Si différent de celui de l’entête","Informateur: Si différent de celui de l’entête","","","","","","","","","",,,,,"",,,,"FrActe.informateur",0,*,"",""
"FrActe.participant","FrActe.participant","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/FrParticipantCorps {[]} {[]}
","Participant: Si différent de celui de l’entête","Participant: Si différent de celui de l’entête","","","","","","","","","",,,,,"",,,,"FrActe.participant",0,*,"",""
"FrActe.circonstances","FrActe.circonstances","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/FrRencontre {[]} {[]}
","Circonstances ayant décidé de l’acte. Réference interne à une Rencontre","Circonstances ayant décidé de l’acte. Réference interne à une Rencontre","","","","","","","","","",,,,,"",,,,"FrActe.circonstances",0,*,"",""
"FrActe.reason","FrActe.reason","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/FrReferenceInterne {[]} {[]}
","Motif de l'acte","Motif de l'acte","","","","","","","","","",,,,,"",,,,"FrActe.reason",0,*,"",""
"FrActe.dispositifMedical","FrActe.dispositifMedical","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/FrDispositifMedicalEntry {[]} {[]}
","Réference interne à un DispositifMedical","Réference interne à un DispositifMedical","","","","","","","","","",,,,,"",,,,"FrActe.dispositifMedical",0,*,"",""
"FrActe.difficulte","FrActe.difficulte","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/FrObservation {[]} {[]}
","Difficulté","Difficulté","","","","","","","","","",,,,,"",,,,"FrActe.difficulte",0,1,"",""
"FrActe.scores","FrActe.scores","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/FrObservation {[]} {[]}
","Scores","Scores","","","","","","","","","",,,,,"",,,,"FrActe.scores",0,*,"",""
