"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"NonProfessionnelDocument","NonProfessionnelDocument","","","",0,*,"","","","null {[]} {[]}
","1.3.2- Informateur non professionnel","Informateur non professionnel ayant fourni des informations relatives au document, ou personne de confiance désignée par le patient/usager  
ou personne à prévenir en cas d’urgence ou aidant du patient/usager ou personne aidée.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"NonProfessionnelDocument.rolePersonne","NonProfessionnelDocument.rolePersonne","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Rôle joué par la personne.","Rôle joué par la personne.","","","","","","","","","",,,,,"",,,,"NonProfessionnelDocument.rolePersonne",1,1,"",""
"NonProfessionnelDocument.lienPatient","NonProfessionnelDocument.lienPatient","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Lien de la personne avec le patient/usager.","Lien de la personne avec le patient/usager.","","","","","","","","","",,,,,"",,,,"NonProfessionnelDocument.lienPatient",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"NonProfessionnelDocument.lienPatient.id","NonProfessionnelDocument.lienPatient.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"NonProfessionnelDocument.lienPatient.extension","NonProfessionnelDocument.lienPatient.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"NonProfessionnelDocument.lienPatient.coding","NonProfessionnelDocument.lienPatient.coding","","","",0,*,"","","Y","Coding {[]} {[]}
","Code defined by a terminology system","A reference to a code defined by a terminology system.","Codes may be defined very casually in enumerations, or code lists, up to very formal definitions such as SNOMED CT - see the HL7 v3 Core Principles for more information.  Ordering of codings is undefined and SHALL NOT be used to infer meaning. Generally, at most only one of the coding values will be labeled as UserSelected = true.","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,,,,"",,,,"CodeableConcept.coding",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"NonProfessionnelDocument.lienPatient.text","NonProfessionnelDocument.lienPatient.text","","","",0,1,"","","Y","string {[]} {[]}
","Plain text representation of the concept","A human language representation of the concept as seen/selected/uttered by the user who entered the data and/or which represents the intended meaning of the user.","Very often the text is the same as a displayName of one of the codings.","The codes from the terminologies do not always capture the correct meaning with all the nuances of the human using them, or sometimes there is no appropriate code at all. In these cases, the text is used to capture the full meaning of the source.","","","","","","","",,,,,"",,,,"CodeableConcept.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"NonProfessionnelDocument.lienPatient.precisionLien","NonProfessionnelDocument.lienPatient.precisionLien","","","",0,*,"","","","Narrative {[]} {[]}
","Précision sur le lien de la personne.","Précision sur le lien de la personne.","","","","","","","","","",,,,,"",,,,"NonProfessionnelDocument.lienPatient.precisionLien",0,*,"",""
"NonProfessionnelDocument.adressePersonne","NonProfessionnelDocument.adressePersonne","","","",0,*,"","","","Address {[]} {[]}
","Adresse.","Adresse.","","","","","","","","","",,,,,"",,,,"NonProfessionnelDocument.adressePersonne",0,*,"",""
"NonProfessionnelDocument.coordonneesTelecom","NonProfessionnelDocument.coordonneesTelecom","","","",0,*,"","","","ContactPoint {[]} {[]}
","Coordonnées télécom.","Coordonnées télécom.","","","","","","","","","",,,,,"",,,,"NonProfessionnelDocument.coordonneesTelecom",0,*,"",""
